FileName,Specification File	,Recipe Name,CalculationParameters,Correction File Name,Software_Version,Machine ID,Operator,WaferID,TEST_Number,X,Y,Timestamp,Temperature(C),Test,Mode,CurrentRange_A,VoltageLimit_V,StartValue_A,StepValue_A,StopValue_A,SweepPoints,PulseWidth_ns,Duty_%,Iop_A,PfA_A,PfB_A,PfC_A,Ith_A,SE_A,RS_A,Factor_W/A,Iop_WL_A,PulseWidth_WL_ns,Duty_WL_%,Num_Pulse_WL,IntegrationTime_WL_ms,SweepPoints_Criteria Name,SweepPoints_Min,SweepPoints_Max,Iop(A),Vop(V),Pop(W),Ipk(A),Ppk(W),Ith(A),SE(W/A),RS(Ohm),PfA(W),VfA(V),PfB(W),VfB(V),PfC(W),VfC(V),PfD(W),IfD(A),PfE(W),IfE(A),WLp(nm),WLCentroid(nm),WLc_FWHM(nm),WLc_PowTh%(nm),SW_PowTh%(nm),SW_dBTh(nm),ST(ms),INT,Pop1(W),ForceCurrent_1A,ForceCurrent_2A,ForceCurrent_3A,ForceCurrent_4A,ForceCurrent_5A,ForceCurrent_6A,ForceCurrent_7A,ForceCurrent_8A,ForceCurrent_9A,ForceCurrent_10A,MsrtVoltage_1A,MsrtVoltage_2A,MsrtVoltage_3A,MsrtVoltage_4A,MsrtVoltage_5A,MsrtVoltage_6A,MsrtVoltage_7A,MsrtVoltage_8A,MsrtVoltage_9A,MsrtVoltage_10A,OpticalPower_1A,OpticalPower_2A,OpticalPower_3A,OpticalPower_4A,OpticalPower_5A,OpticalPower_6A,OpticalPower_7A,OpticalPower_8A,OpticalPower_9A,OpticalPower_10A,Pce_1A,Pce_2A,Pce_3A,Pce_4A,Pce_5A,Pce_6A,Pce_7A,Pce_8A,Pce_9A,Pce_10A,EmitterMapping,Iop(A)_Correction_Name,Iop(A)_CF_MO,Iop(A)_Value,Vop(V)_Correction_Name,Vop(V)_CF_MO,Vop(V)_Value,Pop(W)_Correction_Name,Pop(W)_CF_MO,Pop(W)_Value,Ipk(A)_Correction_Name,Ipk(A)_CF_MO,Ipk(A)_Value,Ppk(W)_Correction_Name,Ppk(W)_CF_MO,Ppk(W)_Value,Ith(A)_Correction_Name,Ith(A)_CF_MO,Ith(A)_Value,SE(W/A)_Correction_Name,SE(W/A)_CF_MO,SE(W/A)_Value,RS(Ohm)_Correction_Name,RS(Ohm)_CF_MO,RS(Ohm)_Value,PfA(W)_Correction_Name,PfA(W)_CF_MO,PfA(W)_Value,VfA(V)_Correction_Name,VfA(V)_CF_MO,VfA(V)_Value,PfB(W)_Correction_Name,PfB(W)_CF_MO,PfB(W)_Value,VfB(V)_Correction_Name,VfB(V)_CF_MO,VfB(V)_Value,PfC(W)_Correction_Name,PfC(W)_CF_MO,PfC(W)_Value,VfC(V)_Correction_Name,VfC(V)_CF_MO,VfC(V)_Value,PfD(W)_Correction_Name,PfD(W)_CF_MO,PfD(W)_Value,PfE(W)_Correction_Name,PfE(W)_CF_MO,PfE(W)_Value,WLp(nm)_Correction_Name,WLp(nm)_CF_MO,WLp(nm)_Value,WLCentroid(nm)_Correction_Name,WLCentroid(nm)_CF_MO,WLCentroid(nm)_Value,WLc_FWHM(nm)_Correction_Name,WLc_FWHM(nm)_CF_MO,WLc_FWHM(nm)_Value,WLc_PowTh%(nm)_Correction_Name,WLc_PowTh%(nm)_CF_MO,WLc_PowTh%(nm)_Value,SW_PowTh%(nm)_Correction_Name,SW_PowTh%(nm)_CF_MO,SW_PowTh%(nm)_Value,SW_dBTh(nm)_Correction_Name,SW_dBTh(nm)_CF_MO,SW_dBTh(nm)_Value,ST(ms)_Correction_Name,ST(ms)_CF_MO,ST(ms)_Value,Pop1(W)_Correction_Name,Pop1(W)_CF_MO,Pop1(W)_Value
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,341,104,-175,2022/03/09 17:42:44.298,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6670,34.9404,10.0000,41.7238,0.0000,0.0000,0.0000,14.3822,10.9707,22.3997,12.9853,34.9404,15.6670,6.3098,1.0000,6.3098,1.0000,905.4768,905.5193,905.5388,905.4768,2.8227,2.6404,30,2291,10.5420,-1.313515,-0.368779,0.642137,1.654362,2.627973,3.587821,4.615573,5.556399,6.583673,7.555444,8.5785450691732,9.859438125,10.970678125,12.02396875,12.9853247395833,13.8833174479167,14.82408421875,15.6669988020833,16.4737061458333,17.2765110416667,6.30980121737271,10.5419872361627,14.3821904611551,18.6642959437641,22.3996698118602,26.4790218378127,30.537326509162,34.9403914583624,38.2344950099029,41.7237984637803,73.5532793322592,53.4613996381397,43.6988801642714,38.806438065144,34.4999763364855,31.7875775934545,29.4282948694852,27.8773809040857,25.7882299569673,24.1505928848439,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,342,105,-175,2022/03/09 17:42:45.463,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6835,34.6203,10.0000,42.1437,0.0000,0.0000,0.0000,14.7030,10.9691,22.8937,12.9414,34.6203,15.6835,6.3478,1.0000,6.3478,1.0000,905.4768,905.5336,905.5530,905.5598,2.7395,2.6450,30,2302,10.2825,-1.30621,-0.346237,0.630734,1.62819,2.691589,3.693337,4.638427,5.531826,6.513568,7.609427,8.5714113541667,9.8766941145833,10.9691253645833,11.95892421875,12.9414096875,13.915961875,14.7941833854167,15.68345921875,16.44994265625,17.3389205208333,6.34783307992443,10.2824914199865,14.7030321416098,18.6504408218855,22.8936722643145,26.7671185629108,30.7751965588002,34.6203348717424,38.1681798585115,42.1437389109061,74.0582013583871,52.0543174704783,44.6800501496148,38.9885421145242,35.3804922603251,32.0580529554792,29.7174675797986,27.5930316048777,25.7806909226924,24.305860829265,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,343,126,-175,2022/03/09 17:42:46.842,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.7247,35.0830,10.0000,42.1116,0.0000,0.0000,0.0000,14.7130,10.9499,22.6852,12.9319,35.0830,15.7247,6.2934,1.0000,6.2934,1.0000,905.4768,905.5614,905.5871,905.5598,2.7395,2.6278,30,2254,10.4926,-1.334721,-0.300097,0.661937,1.663473,2.653917,3.649807,4.669579,5.669787,6.606489,7.595777,8.5510509423828,9.79990609375,10.9498559895833,11.99398546875,12.9319186979167,13.8804924479167,14.8131996875,15.7247448958333,16.4938940625,17.2728497916667,6.29342897202617,10.4926051313428,14.7130168103602,18.4905701421104,22.6852253904366,26.924449583084,30.8150891392767,35.0829781784122,38.4028411344841,42.1115812890056,73.598309897011,53.5342126290098,44.7890724905633,38.5413384697836,35.0840829119829,32.3288837243007,29.7177901074268,27.8883524111323,25.8700724771677,24.3802162335264,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,344,127,-175,2022/03/09 17:42:47.999,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6415,34.7380,10.0000,42.1875,0.0000,0.0000,0.0000,14.5764,10.9578,22.7526,12.9400,34.7380,15.6415,6.2753,1.0000,6.2753,1.0000,905.5598,905.5896,905.6107,905.5598,2.7395,2.5687,30,2331,10.5826,-1.375833,-0.38291,0.67079,1.724246,2.586112,3.59785,4.680995,5.613482,6.501669,7.622932,8.5797886458333,9.83655125,10.9578184895833,12.0193367708333,12.9400325244141,13.8569433333333,14.85303453125,15.64147828125,16.410706875,17.3091359895833,6.27534423610547,10.5825920513869,14.5764089961991,19.0067916422393,22.7526137729059,26.700333544755,31.0735396505933,34.7379785064185,38.1398109091318,42.1874751799483,73.1410119193674,53.7921868265918,44.3409699052041,39.5337779542921,35.1662389255641,32.1142656338051,29.8866678294076,27.7611056654889,25.8231214533305,24.3729526449713,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,345,148,-175,2022/03/09 17:42:49.356,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6658,34.4876,10.0000,41.5846,0.0000,0.0000,0.0000,14.2861,10.9353,22.4647,12.9121,34.4876,15.6658,6.3682,1.0000,6.3682,1.0000,905.6428,905.6902,905.7135,905.7258,2.6559,2.5615,30,2322,10.4661,-1.306272,-0.353329,0.587916,1.631399,2.537417,3.576056,4.640578,5.544919,6.513873,7.512158,8.5865219791667,9.77918359375,10.9353221875,11.9837447916667,12.9121105729167,13.758255,14.81210390625,15.66582359375,16.4967206770833,17.3158638020833,6.36822618966506,10.4661007798206,14.2860699955273,18.6385365392322,22.4646526828044,26.3887776805838,30.5093263159772,34.4876361706334,38.0407582369848,41.5845692094098,74.1653745849152,53.5121397378694,43.5471698976169,38.8829553350325,34.7962520239322,31.9672052410036,29.4250919085011,27.5182118292783,25.6217644582671,24.0153016244022,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,346,149,-175,2022/03/09 17:42:50.508,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6661,34.6893,10.0000,42.0002,0.0000,0.0000,0.0000,14.5976,10.9624,22.8205,12.9776,34.6893,15.6661,6.2511,1.0000,6.2511,1.0000,905.5598,905.6559,905.6626,905.6428,2.7391,2.5549,30,2337,10.1232,-1.354389,-0.403988,0.630333,1.708424,2.643913,3.612851,4.684695,5.614996,6.668282,7.465112,8.5545634375,9.8143725651042,10.962418359375,11.9775784895833,12.97756125,13.89990421875,14.8401671875,15.6661073958333,16.55272953125,17.3233447916667,6.25109702935805,10.1232349776286,14.5976273466182,18.3228529847485,22.820539584074,27.0806654131511,30.776542221528,34.6892907933051,38.7426276644618,42.0001782581634,73.0732441816444,51.5735209279836,44.3868827360051,38.2440678653945,35.169226551058,32.4710455877592,29.6266803011024,27.6786137079363,26.0062027778288,24.2448434544623,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,347,170,-175,2022/03/09 17:42:51.919,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6654,34.6169,10.0000,41.8320,0.0000,0.0000,0.0000,14.3963,10.9577,22.6603,12.9639,34.6169,15.6654,6.0007,1.0000,6.0007,1.0000,905.8088,905.9170,905.9333,905.8918,2.7379,2.4978,30,2320,10.4456,-1.357096,-0.382389,0.699845,1.63886,2.730021,3.668029,4.639154,5.598216,6.449875,7.556444,8.5828794791667,9.8388319791667,10.9576599479167,12.00309390625,12.9639403125,13.87621328125,14.7745000520833,15.6654073958333,16.4147631184896,17.3191041577149,6.00067142604462,10.4455976379891,14.3963280978607,18.3183000352754,22.6602867658228,26.7488814873749,30.5039273089432,34.6169298246187,37.745808970715,41.8320357487086,69.9144318711466,53.0835248539015,43.7938031973022,38.1532881820934,34.9589495471117,32.1279791842526,29.4947638560747,27.6221110548856,25.5500414124148,24.1536948838513,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,348,171,-175,2022/03/09 17:42:53.083,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6841,34.4103,10.0000,41.9335,0.0000,0.0000,0.0000,14.2008,10.9642,22.3746,12.9133,34.4103,15.6841,6.2088,1.0000,6.2088,1.0000,905.8918,905.9281,905.9503,905.8918,2.7379,2.5249,30,2326,10.2500,-1.370136,-0.389091,0.627129,1.607287,2.632973,3.72371,4.677785,5.592137,6.544395,7.624253,8.57793625,9.8099129166667,10.96422984375,11.9442915104167,12.9132763020833,13.8868554614258,14.7965980729167,15.6841058333333,16.4296935416667,17.3283505729167,6.2088194289741,10.2500170840959,14.2008129684535,18.313880908615,22.3745780344722,26.7759131611859,30.8112157123079,34.4102806371918,37.6577930330179,41.9334542037332,72.3812726980117,52.2431604193013,43.1731584459274,38.331869438726,34.6536037966794,32.1358006924398,29.7473934408747,27.4244839033635,25.4672992851601,24.1993339338789,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,349,192,-175,2022/03/09 17:42:54.468,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.7386,34.3964,10.0000,41.5189,0.0000,0.0000,0.0000,14.2760,11.0035,21.8466,12.9499,34.3964,15.7386,6.1057,1.0000,6.1057,1.0000,905.9747,906.1448,906.1588,906.1406,2.6535,2.4902,30,2356,10.2300,-1.33664,-0.347783,0.680506,1.629352,2.634247,3.698543,4.658165,5.64147,6.62657,7.557897,8.5514377604167,9.88259328125,11.0035159895833,12.0345039583333,12.9498647395833,13.9393908333333,14.8663225,15.7385623958333,16.5555081770833,17.3795460416667,6.1056896217996,10.2299882697897,14.2759738077668,18.1381195132874,21.846568231461,26.2608653754104,30.5272451906026,34.3964061853512,37.8456862097799,41.518869642957,71.3995680359379,51.7576104705171,43.246703512106,37.6794082583015,33.7402261271248,31.3988677714341,29.3349954383738,27.3185737364881,25.3998620915298,23.8895017990788,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,350,193,-175,2022/03/09 17:42:55.632,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6758,34.0827,10.0000,41.6116,0.0000,0.0000,0.0000,14.2659,10.9911,21.8089,12.9088,34.0827,15.6758,6.2772,1.0000,6.2772,1.0000,906.0577,906.1712,906.1898,906.1406,2.7366,2.4983,30,2328,9.8094,-1.326431,-0.362385,0.749314,1.702213,2.634849,3.663808,4.63066,5.624741,6.450545,7.583151,8.58091234375,9.82919015625,10.9910749479167,11.97063125,12.9088249479167,13.9079952083333,14.7804581770833,15.6758394270833,16.4184986979167,17.34837375,6.27722667700462,9.80939803856172,14.2659489921725,17.945059289034,21.8089446911208,26.2764170731706,30.041837136566,34.082683878534,37.5359845350256,41.6115568099782,73.1533714078399,49.8993196928045,43.2652525185949,37.4772618800576,33.7892020057805,31.488383335827,29.0362515700872,27.1777183265614,25.4022308925564,23.9858544723699,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,351,214,-175,2022/03/09 17:42:57.002,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6668,34.6305,10.0000,41.5893,0.0000,0.0000,0.0000,14.4470,10.9621,22.6875,12.9646,34.6305,15.6668,6.1248,1.0000,6.1248,1.0000,905.9747,906.1152,906.1313,906.1406,2.7366,2.5476,30,2332,10.1344,-1.412861,-0.402432,0.647413,1.671373,2.61608,3.662618,4.563303,5.67318,6.522276,7.536607,8.5606116145833,9.8086713020833,10.9620709375,11.96356515625,12.9645628645833,13.8935523958333,14.74697125,15.66682140625,16.4602115625,17.2809376041667,6.12478465025669,10.1344432422567,14.4469517809984,18.5335480818804,22.6875197082145,26.6674889657492,30.1904220924671,34.6305128401114,38.1825836539223,41.5892797724181,71.5461105585366,51.6606323636526,43.9301170474307,38.729149379435,34.9992821897489,31.9902453142543,29.2461236186448,27.6304554240148,25.7743302919972,24.0665643989076,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,352,215,-175,2022/03/09 17:42:58.181,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6057,34.2596,10.0000,41.5720,0.0000,0.0000,0.0000,14.2090,10.9583,22.5330,12.9758,34.2596,15.6057,6.3985,1.0000,6.3985,1.0000,905.9747,906.1044,906.1158,906.0577,2.7366,2.5435,30,2269,10.0780,-1.334201,-0.331576,0.650597,1.651222,2.631338,3.507543,4.680738,5.551752,6.569445,7.560517,8.5647152604167,9.7729209375,10.9583101041667,11.9701115625,12.9758085416667,13.798379375,14.79802546875,15.6057255729167,16.5055776041667,17.335176875,6.39845824998244,10.0779952929243,14.2090044115133,18.4026768056257,22.5330212709109,26.1055714358314,30.711371998646,34.2595991238913,38.2477895628878,41.5720225772559,74.7071917212941,51.5608146089351,43.2213978142201,38.4346392879029,34.7308165014226,31.5321709484348,29.6481369505308,27.4415301645345,25.7473836892785,23.9813085710185,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
